video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession,full_transcript
https://www.ted.com/talks/enric_sala_por_que_necesitamos_proteger_el_alta_mar,Por qué necesitamos proteger el alta mar,"Estamos pescando más rápido que la capacidad de los peces de repoblar los mares, convirtiendo a nuestros océanos en zonas muertas. Pero el ecologista marino Enric Sala tiene un plan radical para salvar a los océanos y al mismo tiempo potenciar la industria pesquera. Él propone crear una reserva marina gigante que cubriría dos tercios de la superficie de los océanos y restauraría los beneficios ecológicos, económicos y sociales del mar.",00:12:44,12.733333333333333,11905,2018-06-06T21:27:52+00:00,"['environment', 'economics', 'biosphere', 'nature', 'oceans', 'fish', 'future', 'water', 'global commons', 'TED en Español']","['English', 'Español']",Enric Sala,Marine ecologist,"{'00:05': 'If you randomly jumped in any point of the sea today, surely you would see something like this. No big fishes, no fishes at all because we have fished them quicker than they reproduce.', '00:17': 'Today, I want to propose a strategy to save sea life and the idea has a lot to do with economics. In 1999, there was a little place called Cabo Pulmo in Baja California, in Mexico which was an underwater desert. Fishermen were frustrated by not having enough fishing. So, they decided to do something nobody expected. Instead of spending more time at sea searching for the last fish, they decided to stop fishing completely. They created a national park at sea, a marine reserve.', '00:51': ""When we came back to Cabo Pulmo ten years later, this is what we saw. What had been an underwater wasteland had become a kaleidoscope of color and life. We saw it come back to its pristine state in just ten years including the return of the biggest predators such as groupers, sharks, horse mackerel... Wow! It's an extraordinary place."", '01:19': 'If you scuba dive, go to Cabo Pulmo. Those visionary fishermen are now earning more money through tourism.', '01:27': ""When we can align economic needs with conservation miracles can happen. And we have seen similar recoveries throughout the world. I spent 20 years studying human impact on the sea. But seeing with my own eyes the regeneration of places like Cabo Pulmo gave me hope, so I decided, ten years ago, to abandon my position as a university professor to dedicate my life to protecting more places at sea, like these. In the past ten years our National Geographic, Pristine Seas team have been exploring, studying, documenting the wildest places at sea and working with government to protect them. All these places are already protected, and they cover a total surface of the size of half Canada. These places are the Yellowstones and the Serengetis of the sea. They are places where you jump into the water and immediately are surrounded by sharks. And that's good, it's good! Because sharks are a sign of a healthy ecosystem. These places are time machines that show us the sea from 500 years ago, from 1,000 years ago. But they also show us how the sea of the future could be. Because the sea has an extraordinary regenerative capacity. We have seen incredible recoveries in just a few years. What we have to do is protect more endangered places so they can be wild and full of life again."", '03:01': 'So, the question is: ""Is there any way of accelerating sea protection?"" Because today just the 2 percent of the sea is protected and that\'s not enough. Studies suggest that we need to protect at least 30 percent of the sea, not just to save sea life, but ourselves, too. Because the sea gives us food, and it gives us over the half of the oxygen we breathe. It absorbs much of the carbon pollution we release into the atmosphere. We need a healthy sea to survive.', '03:33': ""So, is there a way to accelerate protecting the sea? I think there is. And one of the solutions involves looking at international waters. Coastal countries have the authority over 200 nautical miles from the coast. Everything beyond that is called international waters or the high seas, too, shown in dark blue on this map. It's two-thirds of the ocean. No country is in charge of the high seas, but everyone is. Since it's a bit like the wild west, a lot of stuff happens there, and nobody controls anything."", '04:05': 'There are two kinds of fishing, mainly, at the high seas: at the bottom and at the surface. Bottom trawling is the most destructive practice on the planet. Supertrawlers, the biggest ships on the sea, have nets so large they can hold a dozen 747 planes. Those huge nets destroy everything in their path including deep-sea coral, which lives in submarine mountains and can be thousands of years old. Surface fishing focuses mostly on species that migrate from the high seas to the coastal waters, to the water of countries, such as tunas and sharks. Many of those are endangered species because they have been fished too much.', '04:48': ""But who fishes them? Who fishes at the high seas? Until now, it was difficult to know it exactly. Countries have not been transparent concerning long-distance fishing. Today, however, satellite technology allows us to track ships individually. And this is a revolution. This is the first time we are presenting the data you're about to see. I'm going to show you the routes of two ships fishing throughout a year using an automatic satellite positioning system. This is a ship fishing tunas and sharks for months around the south coast of the African continent. A few months later, the ship goes to Japan to replenish supplies and a while after, it's fishing around Madagascar. This other ship is a Russian trawler that fishes cod in Russian waters and also in international waters in the North Atlantic. Thanks to Global Fishing Watch we have been able to track more than 3,600 ships from more than 20 countries that were fishing at the high seas. Global Fishing Watch uses satellite positioning and artificial intelligence to automatically detect whether a ship is fishing or navigating. Depending on the kind of moves, we also know what kind of fishing it is."", '06:10': ""So, along with a group of international colleagues, scientists and economists, we decided to investigate who is fishing at the high seas and who benefits from it. My colleague Juan Mayorga from the University of California in Santa Barbara has produced detailed maps of fishing effort. Effort means how much time and fuel it takes to fish in each point of the sea. We have maps for each country that fishes in the high seas: China, Taiwan, Japan, Korea and Spain represent almost 80 percent of the fishing effort in the high seas. When we join all the countries, this is what we get: the global map of fishing effort. We know the identity of each ship on the database -- that's how we know the length of the ship, the tonnage, the engine power, how many crew members are on board... With this, we can calculate the staff cost, the fuel cost, etc. This is why, for the first time, we were able to calculate the costs of fishing on the high seas. The darker the red, the higher the cost."", '07:14': 'Colleagues from the University of British Columbia have illustrated how much each country is fishing. We also know the price of the fish when it leaves the ship. Combined with the effort data, we have been able to calculate, also for the first time, the profit, the income from fishing on the high seas. We have cost and we have income, thus, for the first time, too, we were able to calculate the profitability of fishing on the high seas, the net economic profit.', '07:46': ""I'm going to show you another map. The red color means that we are losing money by fishing in that area of the ocean. The blue color means that fishing is profitable there. There it is. It seems pretty profitable, right? But there are two important factors that we have to take into account. The first is: recent researches have revealed the use of forced labor or modern slavery on the high seas. Companies use modern slavery to reduce cost and get more profit. Secondly: each year, governments subsidize fishing on the high seas with over 4000 million dollars."", '08:28': ""Let's go back to the profits map. If we pretend that there is no slavery, that people are paid minimum wage, and deduct the government subsidies from our calculation, the map becomes this. Half of fishing on the high seas is not profitable. In fact, subsidies are four times bigger than the benefits. What this economic analysis reveals is that, practically, the entirety of fishing on the high seas makes no sense. What country, what government in its right mind would subsidize and support an industry cling to exploitation and fundamentally destructive? And it's not that profitable either."", '09:18': ""So... Why don't we close all international waters to fishing? Let's create a gigantic marine reserve on the high seas. Two thirds of the global ocean. Studies from the University of California suggest that such reserve would help the species in the high seas that migrate, such as tuna, and part of that growth in abundance would help to repopulate the coastal waters of the countries and the catch of those species would also rise, as well as the benefits, because the cost of fishing would decrease and the fish that large countries are now fishing in the wild west would be fished by the coastal countries. And well, the ecological benefits would be huge: to provide a refuge of two-thirds of the ocean for species of predators, such as tunas and sharks, which are essential to the health of the ecosystem."", '10:14': ""So, protecting the high seas, the international waters, would have ecological, economic and social benefits. But, the truth is that most fishing companies don't care about the environment. They would earn more money if they didn't fish on the high seas. Moreover, this would not affect our ability to feed our growing population, because fishing on the high seas represents only 5 percent of global marine catch since the high seas are not as productive as the coastal waters. And the high seas catch is sold as high-standing products, such as the tuna sashimi and shark fin soup. The high seas catch does not contribute to global food security."", '11:11': 'So, how are we going to do this? How are we going to protect the international waters? Right now, negotiators in the United Nations are starting discussions for a new treaty for the conservation in international waters. But this should not happen at closed doors. This is our big opportunity, and we all must ensure that our countries will support the conservation of international waters. There is a precedent. In 2016, 24 countries and the European Union agreed to protect the Ross Sea, the wildest place in the waters surrounding Antarctica, full of wildlife such as orcas, leopard seals, penguins, and those included fishing countries like China, Russia, Spain and Japan, but they decided that protecting that unique place was more beneficial than exploiting it for little profit. That is exactly the kind of international cooperation we will need. We can do it again.', '12:17': 'If in 20 years our children randomly jumped in any place of the sea, what would they see? An underwater desert, like most of our ocean today, or an abundance of life? Our legacy for the future.', '12:35': '(Applause)', '12:38': 'Thank you.', '12:39': '(Applause)'}"
https://www.ted.com/talks/mother_london_ai_therapy,"""AI therapy""","After 100 years of progress, AI bots have finally become too human for their own good. (Credits: Directors: Emerald Fennell & Chris Vernon; Director of Photography: Ben Kracun; Production Design: Jessica Sutton; VFX: Coffee & TV; Executive Producer, TED2018 Film Program: Sinéad McDevitt; Director of Production and Video Operations, TED: Mina Sabet)",,,11750,2018-04-14T19:49:53+00:00,"['AI', 'film', 'robots']",,Mother London,,{}
https://www.ted.com/talks/margaret_morris_the_new_sharing_of_emotions,The new sharing of emotions,"Can a smartphone add a new dimension to fostering mental health? Margaret Morris reveals how subjects successfully interacted with their phones throughout the day -- mapping moods, charting physical responses and getting instant ideas on confronting situations -- and rather than expressing concerns about privacy, they wanted to share their emotions with others.",,,11727,2018-07-30T21:08:52+00:00,"['emotions', 'technology', 'mental health']",,Margaret Morris,Clinical psychologist,{}
https://www.ted.com/talks/kevin_bethune_the_4_superpowers_of_design,The 4 superpowers of design,"Design veteran Kevin Bethune argues that designers' talents are often undervalued in business. He says that all designers have four key superpowers: x-ray vision, shapeshifting, extrasensory perception (ESP) and the ability to make others superhuman. Sound unbelievable? Watch and learn what can happen when designers are given space in the workplace to thrive and grow.",,,11728,2017-12-01T19:14:07+00:00,"['product design', 'design', 'interface design', 'work', 'business', 'collaboration', 'creativity', 'leadership']",,Kevin Bethune,Design champion,{}
https://www.ted.com/talks/kareem_yusuf_the_importance_of_emotional_tone_in_the_digital_age,The importance of emotional tone in the digital age,"Technology can be dehumanizing. Even our day-to-day personal interactions conducted in digital bursts risk losing the heart of who are. Kareem Yusuf shows how people have aimed to embed emotional ""tone"" into their digital lives, from text-messages to data. He explores why, in today's fully digitized and globalized world, we must strive to incorporate tone into everything we do.",,,11689,2018-02-12T15:24:40+00:00,"['technology', 'communication', 'society']",,Kareem Yusuf,Tone-setter,{}
https://www.ted.com/talks/keith_weed_the_power_of_transformative_collaboration,The power of transformative collaboration,"Climate change is a global issue and action must come from every aspect of society to yield the needed change. How can corporations make a difference without losing profit? Keith Weed argues that sustainability and economic growth can go hand-in-hand, after implementing a few key approaches.",,,11533,2018-07-30T21:25:01+00:00,"['economics', 'sustainability', 'climate change']",,Keith Weed,International collaborator,{}
https://www.ted.com/talks/michael_arntfield_how_you_can_help_solve_cold_cases,How you can help solve cold cases,"In his former life as a police officer, Michael Arntfield spent sleepless nights thinking about the increasing numbers of unsolved murders that ended up in oft-ignored cold case files. In this talk, he describes how that personal crisis prompted him to create one of the most unique citizen-driven clubs in the world, leveraging the skills of regular people to solve some of the most challenging cold cases in North America.",,,11509,2019-05-10T14:32:39+00:00,"['law', 'criminal justice', 'humanity', 'Social Science', 'collaboration']",,Michael Arntfield,"Criminologist, researcher",{}
https://www.ted.com/talks/timothy_graf_we_don_t_need_immigration_caps_we_need_minimums,We don't need immigration caps. We need minimums,"Timothy Graf's experiences moving from America to England sparked some fresh ideas about immigration. Our exacting border policies often ignore the significant benefits delivered by the new perspectives of immigrants, fresh ideas that are vital for future success. He argues that smart countries should be lowering roadblocks and setting both caps and minimums when it comes to immigration.",,,11498,2018-07-30T20:43:44+00:00,"['immigration', 'success', 'policy']",,Timothy Graf,Behavorial finance analyst,{}
https://www.ted.com/talks/graham_worthy_the_future_of_our_coastal_systems,The future of our coastal systems,"The US state of Florida is facing down environmental threats that affect millions of people a year, such as toxic algal blooms and hurricanes. The solutions will take Biologist (and Florida resident) Graham Worthy proposes that by breaking down academic silos and engaging interdisciplinary teams, Florida might finally start solving some of its interconnected ecological problems.",,,11491,2019-02-15T23:04:43+00:00,"['science', 'environment', 'communication', 'collaboration', 'education']",,Graham Worthy,,{}
https://www.ted.com/talks/rana_novack_how_we_ll_predict_the_next_refugee_crisis,How we'll predict the next refugee crisis,"""When it comes to refugees, we're improvising,"" Rana Novack says. The daughter of Syrian immigrants, Rana believes that if we applied predictive analytics, government agencies and humanitarian aid organizations would be better equipped to manage future crises. Using this technology, Rana developed a prototype that will be deployed with a refugee organization in Denmark. ""We have to make sure that the people who want to do the right thing, who want to help, have the tools and the information they need to succeed,"" she says, ""and those who don't act can no longer hide behind the excuse they didn't know it was coming.""",,,11329,2018-02-12T17:56:04+00:00,"['refugees', 'data', 'technology', 'immigration']",,Rana Novack,Refugee advocate,{}
https://www.ted.com/talks/stephen_trzeciak_want_a_happier_life_be_more_compassionate_jan_2018,Want a happier life? Be more compassionate,"Stephen Trzeciak was at the top of his game as a research scientist until an unexpected question from his 12-year-old son transformed his life's work. ""What is the most pressing problem of our time...do we really know? And what would happen if we actually did?"" In this talk, Trzeciak discusses the erosion of compassion in healthcare and how we can integrate his ""compassionomics"" methodology into our everyday lives to increase happiness and fulfillment.",,,11305,2018-05-22T17:38:38+00:00,"['Social Science', 'science', 'health', 'health care', 'compassion', 'happiness']",,Stephan Trzeciak,,{}
https://www.ted.com/talks/shane_griffin_chromatic,"""Chromatic""","As light passes through defective glass, beams split into color spectra, causing ""diffraction grating."" For the first time ever in film, we get up close and personal with this visual phenomenon in a series of beautiful chromatic abstractions. (Credits: Music: Gavin Little; Special thanks to: Ed Bruce at Screenscene, Los York; Executive Producer, TED2018 Film Program: Sinéad McDevitt; Director of Production and Video Operations, TED: Mina Sabet)",,,11172,2018-04-14T19:45:10+00:00,"['film', 'visualizations']",,Shane Griffin,Filmmaker,{}
https://www.ted.com/talks/shade_zahrai_and_aric_yegudkin_the_rhythmic_beauty_of_collaboration,The rhythmic beauty of collaboration,"This partner dance is ""a beautiful expression of unity"" that celebrates ""diversity through collaboration,"" offers Shadé Zahrai (accompanied onstage by Aric Yegudkin). Zahrai suggests that we are all dancers on the stage of life, with a part to play in building our collective future.",,,11136,2018-02-15T20:12:27+00:00,"['dance', 'collaboration', 'performance']",,Shadé Zahrai,Dancer,{}
https://www.ted.com/talks/alisa_kazarina_humanity_at_the_intersection_of_science_and_archaeology,Humanity at the intersection of science and archaeology,"Today, we relate the human microbiome to what it can tell us about our own current health. In this fascinating talk, microbiologist Alisa Kazarina describes how cutting edge research at the crossroads of archaeology and microbiology can trace humanity's physical development while providing insight on how to treat contemporary diseases.",,,11082,2019-10-28T20:04:01+00:00,"['science', 'archaeology', 'human body', 'microbiology', 'health']","['English', 'Magyar', 'Português brasileiro', 'العربية']",Alisa Kazarina,,"{'0:00': 'Imagine a parallel universe that coexists in the same place as our universe, in the same space, at the same time. This universe is overcrowded with life forms. It is invisible and intangible like the finest layer of reality, which we cannot notice. But it is there, and it maintains the functionality of our everyday world. Without it, we just wouldn\'t exist. Now, would you be surprised if I told you that actually everything I said before is true? Because I\'m about to tell you this. I\'m talking about the world of microbes - a separate world, yet so deeply connected to us. And the story of this connection expands far away into the past. But thanks to modern science, we are now able to read this story like a history book. Ladies and gentlemen, I proudly present biomolecular archeology, the science behind this history book. And I am here to share with you what fascinating things we can try to manage with this powerful modern science. But let\'s start with the term itself: biomolecular archeology. It\'s not even easy to pronounce, not to mention to try to understand the essence of this phrase. There might not be a problem with the archeology part, right? We\'ve all seen it in movies, we know what it is about, but what is ""biomolecular"" anyway? The first thing that comes to mind: it is something about biology and molecules. And this is actually correct. A biological molecule, or a biomolecule, is any molecule that is present in a living organism. Now, there are all sorts of molecules in your body, but undoubtedly, the most informative one is DNA. So, let\'s bring it back together. Biomolecular archeology enables us to study the DNA recovered from archeological samples. And not only native human DNA, which, of course, all by itself gives lots of study perspectives, but also the DNA of microbes that lived side by side with that human. This science is relatively young. About ten years ago, a massive breakthrough happened in genomic research technology. A method appeared which is called NGS, next generation sequencing, and this method significantly cuts time and costs of any genomic research. For example, have you ever heard about the Human Genome Project? It was quite a popular topic for science fiction some time ago. This project launched in 1990 with the goal to decrypt all genomic information in a human organism. At that time, with the technology of the time, it took ten years and three billion dollars to reach the goals of this project. With NGS, all of that can be done in just one day at the cost of 15,000 dollars. On the fertile soil of next generation sequencing arose biomolecular archeology because there is a great lot of genomic information to be analyzed and it just wouldn\'t be possible to manage such research with olden day technology. Now we are able to manage such research OK, ""But why?"" you could ask me. ""What benefits can we get out of this information? What can we use it for?"" The answer appears to be quite wide. Consider human health as a complex and dynamic system. Apart from genetically determined factors that are stored in our DNA, our health is severely influenced by many other factors, like our lifestyle, our diet, and our fellow microbes. One hundred trillion cells, one and 14 zeros, that\'s the approximate number of microorganisms in your body, ten times greater than the number of your own cells. Your microbial baggage occupies almost 2% of your body weight, that\'s about one and a half kilograms, approximately the weight of your liver. Or your brain. And all these are microbes. Just think about it for a second! Human microbiome, that\'s the modern term for all microbial communities inhabiting your body, has earned a close attention over the last decade. It seems that we are only beginning to discover the mysterious role that is given to microbes in the performance of our health. In 2007, the National Institutes of Health of the U.S. launched the Human Microbiome Project to finally study its relation to our health conditions. And since then, it has only become clearer that our notion about our fellow microbes is inexcusably poor. Francis Collins, the director of the National Institutes of Health, even compared the researchers involved in the project with the 15th century explorers discovering the outline of a new continent. It is now being suggested that a range of modern, widespread diseases, starting from obesity, Crohn\'s disease, other gastrointestinal problems to all sorts of allergies, autoimmune diseases, or maybe even cancer, may appear to be consequences of microbiome changes. But where do these changes come from? When did they first appear? What was the triggering factor? These are the questions we are trying to find answers to at the moment. This topic always triggers a memory of my first conscious experience with the microbial world around. My mother, like any attentive parent, tried her best to warn me against the invisible dangers of the world, and she told me a story that every time I do not wash hands before eating something, I become a reason of global microbial migration. (Laughter) An uncountable number of microbial families come together, pack their suitcases, their TVs, their favorite toys, and leave their houses forever to move to a new area which is thought to be my body. Now, I was a child with a very vivid imagination, and this story influenced me so much that I was obsessed with handwashing for a really long time. It actually took me years to overcome the thought that I\'m doing something wrong when I initiate this microbial migration, and to understand finally that they are actually willing to come, they\'ve got friends there waiting for them. I\'m not trying to convince you not to ever wash your hands again, of course not. But let\'s try to be moderate with it. We lack this microbial diversity nowadays. And as we know from ecology, the most diverse systems are the most stable ones. This might be one of the reasons for our so-called diseases of civilization. And this is exactly the type of hypothesis for biomolecular archeology to deal with. It turns out that there is a unique archaeological material that so preciously stores the enormous amount of information related to ancient human microbiome, and this material is ancient dental plaque, thanks to the fact that oral cavity hygiene was not on the list of top priorities for humans of the past. Their oral microbiome has already been partly fossilized during their lifetime in the form of dental calculus, which, in turn, stays in soil as well preserved as the skeletons themselves. Sadly, we can\'t help these fellas anymore. But they can help us by providing unique and precious information about their microbes and their health, and maybe we will have a chance to help others in the future thanks to them. There is one more vast human health-related aspect where biomolecular archaeology takes its rightful place, and this field of research expands into the valley of ancient deadly pathogens. It is true that the vast majority of microbes either provide us some kind of benefit or do not really care whether there is a human around. But there are some ancient deadly microbes that still remain an urgent problem nowadays all around the world. For example, Mycobacterium tuberculosis. One and a half million deaths in 2014. And OK, OK, I know, the first reaction I always get is like, ""Wait, aren\'t there antibiotics?"" or ""I heard there is even a vaccine; is this disease still dangerous to us after all?"" The answer is yes; tuberculosis is closer than you think. Because of some mysterious genetic phenomenon, there are people that can carry around this microbe their entire lives without developing any symptoms, and there are people that develop symptoms straight ahead after infection. Let me give you a real example of a tuberculosis microepidemic. Let\'s say a person somehow got infected. He works as a teacher in a junior school. Half a year later, one of his pupils develops symptoms. A few months later, the older sister of the pupil. A few more months later, two friends of the sister. This is how it spreads. When I was just starting my research on this topic, I myself was very surprised to know that tuberculosis worldwide remains one of the major health concerns, that on the list of infectious diseases,  it is the second most common death cause after HIV. Yes, the fight continues. Did you know we have a tuberculosis clinic right here in Latvia, just outside Riga, where many doctors and other specialists fight tuberculosis on a daily basis? To finally beat this harmful bacteria, it is crucial to understand how it evolved, how it developed resistance to antibiotics, how it spread. And these are the questions where biomolecular archaeology can help us a lot. At the moment, working in the Latvian Biomedical Research and Study Centre, we have managed to identify Mycobacterium tuberculosis in one archaeological sample from the 17th century. We are now in the process of defining its whole genome, so we can understand what type of tuberculosis reigned at that time over the Latvian territories and where it came from. Obviously, biomolecular archaeology impacts humanities as well, such as history and anthropology. These, for example, are the excavations on the Saint Ģertrūdes Cemetery a few years ago. They started very spontaneously. There was an idea to build a shopping center in that area, and there was also information that there might be some medieval burial sites. So the Latvian Institute of History received a request to check it out. And they did actually find a medieval burial site, quite a massive one. Our archaeologists dug out over 500 skeletons, and found 2,000 more skeletons buried separately in a giant wooden box. But what was it? This couldn\'t be war because the skeletons lacked war lesions on their bones. Was it hunger? Epidemic? Archaeology itself cannot take this research any further, we have to intervene with biomolecular methods. Only then can we trace the true reason. The research process that implements the goals of the science is fascinating, even by itself. It all starts with ancient bones and teeth from cemeteries all around Latvia. We then cut out small pieces of these bones and shred them in special scientific mills to get bone powder. We then extract all the DNA that is captured in a specific bone powder sample, and then we sequence it. Sequencing is the process where the machine reads the DNA code and translates it into a four-letter code. By the way, it is absolutely fascinating how all genetic information of human beings and all other living creatures on the planet Earth can be written down using the alphabet containing four letters only. It\'s absolutely not surprising that the result of the sequencing is absolutely unreadable - gigabytes of text consisting of these four letters. It then takes time and effort to analyze these data with a variety of computational methods and programming approaches. And at the very end, we get a pretty readable list of all the microorganisms from a specific sample. The field of my research contains three sciences at once: archaeology, biology and computer science, all mixed, merged and connected. It\'s like the science itself merging and connecting humanity throughout centuries. Science is like a pyramid: you cannot lay the upper block without a foundation of the blocks beneath. And building this pyramid of healthcare throughout the entire human civilization, I believe biomolecular archaeology just opened up a new frontier for us. Where do we go from here? It\'s a question of choice, but I believe that any destination holds fascinating discoveries. But just for now, please remember that you are never alone. (Laughter) You\'ve got a hundred trillion friends that are always there for you. Think about it next time you want to wash your hands. Thank you. (Applause)'}"
https://www.ted.com/talks/tracey_mcnamara_how_monitoring_animal_health_can_predict_human_disease_outbreaks,How monitoring animal health can predict human disease outbreaks,"What does the health of a region's animal population say about the health of the local humans? More than you'd think, argues Tracey McNamara. As an expert in zoonotics -- the study of diseases that can be transmitted between animals and humans -- McNamara explains how paying attention to animal disease patterns could have predicted events like the 1999 West Nile Virus outbreak and stresses the need for global health agencies to start monitoring animals just as closely as they do people.",,,11087,2018-06-21T16:51:17+00:00,"['health', 'animals', 'public health', 'disease', 'global issues']",,Tracey McNamara,Professor,{}
https://www.ted.com/talks/christian_wickert_how_fiction_can_help_us_better_understand_our_reality,How fiction can help us better understand our reality,"When you work for a corporation, confronted with negotiations and deals, what can fiction teach you? Christian Wickert believes writing fiction can sharpen your perceptions, help you understand others' motivations and ultimately make you better at your job. In this fascinating talk, he explains three ways creative writing improved his business skills and positively impacted his career.",,,11062,2018-01-30T22:13:44+00:00,"['creativity', 'literature', 'business']",,Christian Wickert,Policy strategist,{}
https://www.ted.com/talks/lena_bieber_using_happiness_to_evaluate_a_company_s_success,Using happiness to evaluate a company's success,"Typically financial parameters like return on equity, cash flow or relative market share indicate to investors if a company is fundamentally healthy, but millennial Lena Bieber wants a new measure of a company's long-term prospects. What if companies instead used happiness as an additional indicator of success? By measuring such factors as average longevity on the job and perceived fairness of opportunities, Bieber believes we can more thoughtfully invest in our collective future.",,,10989,2018-01-30T22:16:41+00:00,"['business', 'investment', 'happiness', 'success']",,Lena Bieber,Transformation manager,{}
https://www.ted.com/talks/andrew_millar_why_your_business_needs_dissenters,Why your business needs dissenters,"Dissenters are often dismissed as disruptive, disrespectful and annoying. But when it comes to business, challenging the status quo can bring much needed change to any organization. Andrew Millar defends the dissenters of the world, arguing that these stalwarts are arguing out of compassion with an aim to improve ideas. In this impassioned talk, Millar shares lessons that any company or loyal objector can use to work strengthen their organization.",,,10990,2018-01-08T14:24:26+00:00,"['leadership', 'business', 'communication', 'collaboration', 'compassion', 'cooperation', 'empathy']",,Andrew Millar,Serial dissenter,{}
https://www.ted.com/talks/jr_undocumented_lives_inside_out,"Undocumented lives, inside out","JR launched the participatory art project INSIDE OUT to highlight our shared humanity. Travel with a group of people who packed up their lives and got on the INSIDE OUT bus, crossing the United States to capture portraits of undocumented people and those that support them.",00:05:28,5.466666666666667,10905,2018-04-03T22:23:28+00:00,"['community', 'photography', 'art', 'activism', 'public spaces', 'TED Prize']","['English', 'Español', 'Français', 'Português brasileiro', 'Română', 'Türkçe', 'Русский', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",JR,Street artist,"{'00:02': 'JR: Art is not supposed to change the world. But art can change the way we see the world.', '00:08': '(Music)', '00:15': ""So now my wish is ... for you to stand up for what you care about by participating in a global art project. And together, we'll turn the world inside out."", '00:34': '[Great big story in partnership with TED]', '00:37': ""Narrator: They had a big idea to change the world. But they couldn't do it alone."", '00:43': '(Voices overlapping) So, my wish ... My wish ... I wish ...', '00:47': ""And now, here's my wish."", '00:49': '[Torchbearers]', '00:51': '[Ideas in action]', '00:53': '(Camera clicking)', '00:55': ""JR: My name is JR, I like to call myself an artist. There are two ways of thinking about my work. The easy way is just -- I'm papering black-and-white images on walls. But I believe my work is about connecting people. For me, it's the power of bringing people together. I went there to do art projects with the community. Now I realize that the community wanted to do art projects even more than I wanted. And I started thinking: Why I don't take myself out of the equation and let them do it?"", '01:32': ""So the wish was pretty simple: we just put up a website and you can send us your photo for whatever you believe in or whatever you want to fight for; we'll send you back your photo in large format, wherever you are in the world. Every day, I see rolls leaving around the world. The project went much further than the places I've been, and that shows the power of art. And the Photobooths truck is the magic of it."", '02:03': '(Music)', '02:11': ""Luana: We're a team of four traveling in the Photobooths truck: Josh, Basel, Jamie and I."", '02:16': 'Jamie: To pose, they should look like this.', '02:18': '(Laughter)', '02:20': 'We are using two of these trucks to cover 30 cities around America.', '02:27': ""Luana: We're just a tool for people that want to send a positive message."", '02:32': 'Jamie: Step inside and take a seat over here. Once the truck is ready and running, anyone can come. Wait for the flash.', '02:42': '(Music)', '02:44': '(Camera clicking) Touch the screen, take your picture, type in information. In a matter of a minute or so, we print on the side, three by four feet. No one is used to seeing their face so big.', '03:03': ""Woman: Oh yeah, there's my funny face for you."", '03:05': ""Jamie: The truck has this magic about bringing photography back to the print. Then the posters go to the wall. We use wallpaper glue, put them up and that's it. We printed more than 300,000 faces already. And we sent them to more than 130 countries."", '03:31': '(Music)', '03:39': ""Luana: It's the people's art project. We don't decide the message. It can be political, to bring attention to issues."", '03:46': 'Jamie: I love the idea of using photography to promote change. This specific project is to raise awareness about the DREAMers situation.', '03:57': 'Karina Ruiz: INSIDE OUT is bringing the opportunity for DREAMers like myself, a person that came here at young age to have a better future, to come out and give a face to the issue.', '04:10': ""Vianey Perez: When people drive by and they see a lot of faces, they're going to get curious and they're going to wonder who they are. That's the face to the issue. To humanize it."", '04:23': '(Music)', '04:28': ""JR: You do think that just pasting an image up there might have no impact, but it does have an impact. You cannot know when and how, but it's worth trying."", '04:41': ""Jamie: It all starts with believing. Right? And so, if you don't believe that you can make change, change will never happen. Even if it's a very small change in one person, that's a positive change. This is not about JR anymore. It's about everyone who believes that art can change the world."", '05:04': ""JR: I think that definitely art can change the perception we have about the world. And if we start seeing the world differently, maybe it's a good path to start changing the world."", '05:21': '[Be a part of INSIDE OUT InsideOutProject.net]'}"
https://www.ted.com/talks/carey_kolaja_a_vision_for_truly_secure_and_seamless_transactions,A vision for truly secure and seamless transactions,"Our feverish appreciation of the virtual economy is tempered only by our concerns about privacy. If it's so easy to spend money online ... how hard could it be to breach security? Carey Kolaja, the head of PayPal, describes the future of money and fraud protection -- going beyond passwords and PINs to consider personal behavior, physical markers and even everyday relationships.",,,10900,2017-12-01T17:34:38+00:00,"['money', 'security', 'economics', 'identity', 'trust', 'technology']",,Carey Kolaja,Transactions architect,{}
https://www.ted.com/talks/jenna_weiner_reimagining_gender_inclusivity_in_sports,Reimagining gender inclusivity in sports,"In this deeply personal talk, Jenna Weiner draws from her experiences as a transgender woman and college athlete to advocate for greater gender inclusivity in sports, a development that would benefit both athletes and the culture around them.",,,10908,2019-03-12T17:53:19+00:00,"['life', 'sports', 'social change', 'gender', 'Transgender']",,Jenna Weiner,Student,{}
https://www.ted.com/talks/maria_dubovitskaya_take_back_control_of_your_personal_data,Take back control of your personal data,"Whether buying a bottle of wine, making an online purchase or going to a movie, most of us share far more information than is necessary: birthdates, credit card numbers, addresses. At a time when our personal information is at risk every day, cryptographer Dr. Maria Dubovitskaya is part of a team which has designed a system that shares only what's absolutely necessary while closely guarding the rest.",,,10859,2018-02-12T16:22:52+00:00,"['data', 'privacy', 'society']",,Maria Dubovitskaya,Privacy preservationist,{}
