video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession,orig
https://www.ted.com/talks/mariana_atencio_what_makes_you_special,What makes you special?,"When journalist Mariana Atencio was seven, her father sent her from her home in Venezuela to a summer camp in Brainerd, Minnesota. Unsurprisingly, she was treated like an outsider. Over the course of many more such camps and a senior year in an American high school, she discovered that the best way to belong was to embrace the qualities that made her different. In this deeply personal talk, Atencio describes how these early lessons helped her succeed as an immigrant and as a journalist.",,,13290436,2018-03-28T20:19:12+00:00,"['journalism', 'immigration', 'personal growth', 'life', 'identity']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Magyar', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'العربية', 'فارسى', 'کوردی', '日本語']",Mariana Atencio,Journalist,unclean_popular
https://www.ted.com/talks/stephen_hawking_questioning_the_universe,Questioning the universe,"In keeping with the theme of TED2008, professor Stephen Hawking asks some Big Questions about our universe -- How did the universe begin? How did life begin? Are we alone? -- and discusses how we might go about answering them.",0:10:00,10,13056851,2008-04-04T01:31:00+00:00,"['String theory', 'evolution', 'math', 'physics', 'science', 'time', 'universe']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Esperanto', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Norsk bokmål', ""O'zbek"", 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'tlhIngan', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'മലയാളം', 'ภาษาไทย', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Stephen Hawking,Theoretical physicist,unclean_popular
https://www.ted.com/talks/raffaello_d_andrea_the_astounding_athletic_power_of_quadcopters,The astounding athletic power of quadcopters,"In a robot lab at TEDGlobal, Raffaello D'Andrea demos his flying quadcopters: robots that think like athletes, solving physical problems with algorithms that help them learn. In a series of nifty demos, D'Andrea show drones that play catch, balance and make decisions together -- and watch out for an I-want-this-now demo of Kinect-controlled quads.",0:15:56,15.93333333,12801886,2013-06-11T19:44:05+00:00,"['drones', 'robots', 'technology']","['Bahasa Indonesia', 'Català', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenščina', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Raffaello D'Andrea,Autonomous systems pioneer,unclean_popular
https://www.ted.com/talks/matt_cutts_try_something_new_for_30_days,Try something new for 30 days,"Is there something you've always meant to do, wanted to do, but just ... haven't? Matt Cutts suggests: Try it for 30 days. This short, lighthearted talk offers a neat way to think about setting and achieving goals.",0:03:12,3.2,12770521,2011-07-01T15:14:00+00:00,"['culture', 'success']","['Azərbaycan dili', 'Bahasa Indonesia', 'Bahasa melayu', 'Bosanski', 'Català', 'Dansk', 'Deutsch', 'Eesti keel', 'English', 'Español', 'Esperanto', 'Euskara', 'Filipino', 'Français', 'Français canadien', 'Galego', 'Hrvatski', 'Italiano', 'Latgalīšu volūda', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Norsk bokmål', ""O'zbek"", 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Suomi', 'Svenska', 'Tagalog', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ślůnski', 'Ελληνικά', 'Беларуская мова', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'кыргыз тили', 'македонски', 'татарча теле', 'тоҷикӣ', 'Қазақ тілі', 'Հայրեն', 'עברית', 'ئۇيغۇرچە', 'الدارجة العربيّة الجزائريّة', 'العربية', 'فارسى', 'کوردی', 'नेपाली', 'मराठी', 'हिन्दी', 'বাংলা', 'தமிழ்', 'తెలుగు', 'සිංහල', 'ภาษาไทย', 'မြန်မာဘာသာ', 'ქართული', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Matt Cutts,Technologist,unclean_popular
https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality,"Who are you, really? The puzzle of personality","What makes you, you? Psychologists like to talk about our traits, or defined characteristics that make us who we are. But Brian Little is more interested in moments when we transcend those traits -- sometimes because our culture demands it of us, and sometimes because we demand it of ourselves. Join Little as he dissects the surprising differences between introverts and extroverts and explains why your personality may be more malleable than you think.",0:15:08,15.13333333,12359062,2016-06-23T15:05:37+00:00,"['communication', 'humanity', 'personality', 'identity', 'humor', 'self', 'psychology', 'introvert', 'TED Books']","['Bahasa Indonesia', 'Deutsch', 'Eesti keel', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'македонски', 'עברית', 'العربية', 'فارسى', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Brian Little,Personality researcher,unclean_popular
https://www.ted.com/talks/amanda_palmer_the_art_of_asking,The art of asking,"Don't make people pay for music, says Amanda Palmer: Let them. In a passionate talk that begins in her days as a street performer (drop a dollar in the hat for the Eight-Foot Bride!), she examines the new relationship between artist and fan.",0:13:32,13.53333333,12303531,2013-03-01T17:26:47+00:00,"['business', 'entertainment', 'music', 'performance art']","['Azərbaycan dili', 'Bahasa Indonesia', 'Dansk', 'Deutsch', 'English', 'Español', 'Esperanto', 'Euskara', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Slovenščina', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'македонски', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Amanda Palmer,"Musician, blogger",unclean_popular
https://www.ted.com/talks/rose_eveleth_the_loathsome_lethal_mosquito,The loathsome lethal mosquito,"Everyone hates mosquitos. Besides the annoying buzzing and biting, mosquito-borne diseases like malaria kill over a million people each year (plus horses, dogs and cats). And over the past 100 million years, they've gotten good at their job -- sucking up to three times their weight in blood, totally undetected. So shouldn't we just get rid of them? Rose Eveleth shares why scientists aren't sure. [Directed by Karrot Animation, narrated by Rose Eveleth].",0:02:26,2.433333333,12080761,2019-02-15T17:34:23+00:00,"['animation', 'TED-Ed', 'animals', 'disease', 'biology', 'climate change', 'science', 'evolution', 'insects']","['Bahasa Indonesia', 'Bahasa melayu', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenščina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'Қазақ тілі', 'Հայրեն', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Rose Eveleth,Educator,unclean_popular
https://www.ted.com/talks/reggie_watts_beats_that_defy_boxes,Beats that defy boxes,Reggie Watts' beats defy boxes. Unplug your logic board and watch as he blends poetry and crosses musical genres in this larger-than-life performance.,0:09:28,9.466666667,11937042,2012-05-25T15:00:32+00:00,"['entertainment', 'humor', 'live music', 'music', 'performance', 'poetry', 'comedy']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'македонски', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Reggie Watts,"Vocalist, beatboxer, comedian",unclean_popular
https://www.ted.com/talks/andy_puddicombe_all_it_takes_is_10_mindful_minutes,All it takes is 10 mindful minutes,"When is the last time you did absolutely nothing for 10 whole minutes? Not texting, talking or even thinking? Mindfulness expert Andy Puddicombe describes the transformative power of doing just that: Refreshing your mind for 10 minutes a day, simply by being mindful and experiencing the present moment. (No need for incense or sitting in uncomfortable positions.)",0:09:09,9.15,11752090,2013-01-11T15:58:35+00:00,"['Buddhism', 'body language', 'culture', 'happiness', 'health', 'meditation', 'mindfulness', 'productivity', 'success', 'work']","['Bahasa Indonesia', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Slovenščina', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'ئۇيغۇرچە', 'العربية', 'فارسى', 'मराठी', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Andy Puddicombe,Mindfulness expert,unclean_popular
https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer,A 12-year-old app developer,"Most 12-year-olds love playing videogames -- but Thomas Suarez taught himself how to create them. After developing iPhone apps like ""Bustin Jeiber,"" a whack-a-mole game, he is now using his skills to help other kids become developers.",0:04:25,4.416666667,11619126,2011-11-16T16:07:44+00:00,"['TEDx', 'education', 'entertainment', 'technology', 'youth', 'code']","['Bahasa Indonesia', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'Қазақ тілі', 'עברית', 'ئۇيغۇرچە', 'العربية', 'اُردُو', 'فارسى', 'کوردی', 'हिन्दी', 'বাংলা', 'ગુજરાતી', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Thomas Suarez,"Developer, 12 year old",unclean_popular
https://www.ted.com/talks/helen_fisher_why_we_love_why_we_cheat,"Why we love, why we cheat","Anthropologist Helen Fisher takes on a tricky topic – love – and explains its evolution, its biochemical foundations and its social importance. She closes with a warning about the potential disaster inherent in antidepressant abuse.",0:23:16,23.26666667,11533863,2006-09-06T00:11:00+00:00,"['cognitive science', 'culture', 'evolution', 'gender', 'love', 'psychology', 'relationships', 'science']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'Հայրեն', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Helen Fisher,"Anthropologist, expert on love",unclean_popular
https://www.ted.com/talks/greg_gage_how_to_control_someone_else_s_arm_with_your_brain,How to control someone else's arm with your brain,"Greg Gage is on a mission to make brain science accessible to all. In this fun, kind of creepy demo, the neuroscientist and TED Senior Fellow uses a simple, inexpensive DIY kit to take away the free will of an audience member. It's not a parlor trick; it actually works. You have to see it to believe it.",0:05:44,5.733333333,11508311,2015-04-28T15:12:47+00:00,"['TED Fellows', 'brain', 'demo', 'neuroscience', 'science', 'biotech', 'physiology', 'technology', 'biology']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Galego', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'नेपाली', 'मराठी', 'हिन्दी', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Greg Gage,Neuroscientist,unclean_popular
https://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion,Every kid needs a champion,"Rita Pierson, a teacher for 40 years, once heard a colleague say, ""They don't pay me to like the kids."" Her response: ""Kids don't learn from people they don't like.'"" A rousing call to educators to believe in their students and actually connect with them on a real, human, personal level.",0:07:36,7.6,11504452,2013-05-03T14:02:17+00:00,"['children', 'education', 'motivation', 'teaching']","['Azərbaycan dili', 'Bahasa Indonesia', 'Bahasa melayu', 'Dansk', 'Deutsch', 'Eesti keel', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'Қазақ тілі', 'Հայրեն', 'עברית', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'ภาษาไทย', 'မြန်မာဘာသာ', 'ქართული', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Rita F. Pierson,Educator,unclean_popular
https://www.ted.com/talks/meg_jay_why_30_is_not_the_new_20,Why 30 is not the new 20,"Clinical psychologist Meg Jay has a bold message for twentysomethings: Contrary to popular belief, your 20s are not a throwaway decade. In this provocative talk, Jay says that just because marriage, work and kids are happening later in life, doesn’t mean you can’t start planning now. She gives 3 pieces of advice for how twentysomethings can re-claim adulthood in the defining decade of their lives.",0:14:37,14.61666667,11453751,2013-05-13T15:08:23+00:00,"['aging', 'culture', 'goal-setting', 'youth']","['Bahasa Indonesia', 'Català', 'Dansk', 'Eesti keel', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Meg Jay,Clinical psychologist,unclean_popular
https://www.ted.com/talks/pattie_maes_pranav_mistry_meet_the_sixthsense_interaction,Meet the SixthSense interaction,"This demo -- from Pattie Maes' lab at MIT, spearheaded by Pranav Mistry -- was the buzz of TED. It's a wearable device with a projector that paves the way for profound interaction with our environment. Imagine ""Minority Report"" and then some.",0:08:30,8.5,11354810,2009-03-10T01:00:00+00:00,"['demo', 'design', 'interface design', 'technology']","['Català', 'Dansk', 'Deutsch', 'English', 'Español', 'Esperanto', 'Euskara', 'Filipino', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Suomi', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'македонски', 'Հայրեն', 'עברית', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'বাংলা', 'ગુજરાતી', 'தமிழ்', 'తెలుగు', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Pattie Maes,Researcher,unclean_popular
https://www.ted.com/talks/alex_gendler_can_you_solve_the_famously_difficult_green_eyed_logic_puzzle,Can you solve the famously difficult green-eyed logic puzzle?,"One hundred green-eyed logicians have been imprisoned on an island by a mad dictator. Their only hope for freedom lies in the answer to one famously difficult logic puzzle. Can you solve it? Alex Gendler walks us through this green-eyed riddle. [Directed by Artrake Studio, narrated by Addison Anderson].",0:04:28,4.466666667,11358016,2019-02-22T19:05:16+00:00,"['philosophy', 'psychology', 'sociology', 'TED-Ed', 'animation']","['English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Alex Gendler,Educator,unclean_popular
https://www.ted.com/talks/david_christian_the_history_of_our_world_in_18_minutes,The history of our world in 18 minutes,"Backed by stunning illustrations, David Christian narrates a complete history of the universe, from the Big Bang to the Internet, in a riveting 18 minutes. This is ""Big History"": an enlightening, wide-angle look at complexity, life and humanity, set against our slim share of the cosmic timeline.",0:17:25,17.41666667,11173578,2011-04-11T14:00:00+00:00,"['Internet', 'big bang', 'cosmos', 'history', 'humanity', 'universe', 'visualizations']","['Bahasa Indonesia', 'Bahasa melayu', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Slovenščina', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Монгол', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",David Christian,Historian,unclean_popular
https://www.ted.com/talks/bj_miller_what_really_matters_at_the_end_of_life,What really matters at the end of life,"At the end of our lives, what do we most wish for? For many, it's simply comfort, respect, love. BJ Miller is a hospice and palliative medicine physician who thinks deeply about how to create a dignified, graceful end of life for his patients. Take the time to savor this moving talk, which asks big questions about how we think on death and honor life.",0:19:00,19,11173257,2015-09-10T14:59:01+00:00,"['death', 'global issues', 'health', 'health care', 'life', 'medicine']","['Bahasa Indonesia', 'Dansk', 'Deutsch', 'Eesti keel', 'English', 'Español', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'मराठी', 'ગુજરાતી', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",BJ Miller,Palliative care physician,unclean_popular
https://www.ted.com/talks/carol_dweck_the_power_of_believing_that_you_can_improve,The power of believing that you can improve,"Carol Dweck researches “growth mindset” — the idea that we can grow our brain's capacity to learn and to solve problems. In this talk, she describes two ways to think about a problem that’s slightly too hard for you to solve. Are you not smart enough to solve it … or have you just not solved it yet? A great introduction to this influential field.",0:10:13,10.21666667,11084762,2014-12-17T16:12:06+00:00,"['TEDx', 'brain', 'business', 'education', 'intelligence', 'personal growth', 'psychology']","['Azərbaycan dili', 'Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'Հայրեն', 'עברית', 'العربية', 'فارسى', 'کوردی', 'తెలుగు', 'ภาษาไทย', 'မြန်မာဘာသာ', 'ქართული', 'ភាសាខ្មែរ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Carol Dweck,Psychologist,unclean_popular
https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor,My journey from Marine to actor,"Before he fought in the galactic battles of Star Wars, Adam Driver was a United States Marine with 1/1 Weapons Company. He tells the story of how and why he became a Marine, the complex transition from soldier to civilian -- and Arts in the Armed Forces, his nonprofit that brings theater to the military. Because, as he says: ""Self-expression is just as valuable a tool as a rifle on your shoulder."" Followed by a spirited performance of Marco Ramirez's ""I am not Batman"" by Jesse J. Perez and Matt Johnson. (Adult language)",0:17:54,17.9,11018654,2016-05-27T15:10:29+00:00,"['collaboration', 'communication', 'entertainment', 'film', 'language', 'performance art', 'military', 'performance', 'theater', 'war']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Adam Driver,Actor and Marine Corps veteran,unclean_popular
https://www.ted.com/talks/matt_walker_sleep_is_your_superpower,Sleep is your superpower,"Sleep is your life-support system and Mother Nature's best effort yet at immortality, says sleep scientist Matt Walker. In this deep dive into the science of slumber, Walker shares the wonderfully good things that happen when you get sleep -- and the alarmingly bad things that happen when you don't, for both your brain and body. Learn more about sleep's impact on your learning, memory, immune system and even your genetic code -- as well as some helpful tips for getting some shut-eye.",0:19:10,19.16666667,11076189,2019-05-10T14:49:30+00:00,"['sleep', 'medicine', 'health', 'medical research', 'biology', 'neuroscience', 'brain', 'mind', 'human body', 'science', 'memory']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', 'کوردی', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Matt Walker,"Sleep scientist, professor, author",unclean_popular
https://www.ted.com/talks/maysoon_zayid_i_got_99_problems_palsy_is_just_one,I got 99 problems ... palsy is just one,"""I have cerebral palsy. I shake all the time,"" Maysoon Zayid announces at the beginning of this exhilarating, hilarious talk. (Really, it's hilarious.) ""I'm like Shakira meets Muhammad Ali."" With grace and wit, the Arab-American comedian takes us on a whistle-stop tour of her adventures as an actress, stand-up comic, philanthropist and advocate for the disabled.",0:13:55,13.91666667,11010207,2014-01-03T16:00:33+00:00,"['comedy', 'entertainment', 'women', 'humor']","['Af-Soomaali', 'Bahasa Indonesia', 'Bahasa melayu', 'Català', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Беларуская мова', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Maysoon Zayid,Comedian and writer,unclean_popular
https://www.ted.com/talks/jeffrey_siegel_what_makes_muscles_grow,What makes muscles grow?,"We have over 600 muscles in our bodies that help bind us together, hold us up, and help us move. Your muscles also need your constant attention, because the way you treat them on a daily basis determines whether they will wither or grow. Jeffrey Siegel illustrates how a good mix of sleep, nutrition and exercise keep your muscles as big and strong as possible. [Directed by Brett Underhill, narrated by Addison Anderson].",0:04:05,4.083333333,10973069,2019-03-01T16:29:18+00:00,"['health', 'public health', 'human body', 'health care', 'healthcare', 'TED-Ed', 'animation', 'biology', 'physiology', 'exercise', 'science', 'food']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'मराठी', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Jeffrey Siegel,Educator,unclean_popular
https://www.ted.com/talks/guy_winch_how_to_fix_a_broken_heart,How to fix a broken heart,"At some point in our lives, almost every one of us will have our heart broken. Imagine how different things would be if we paid more attention to this unique emotional pain. Psychologist Guy Winch reveals how recovering from heartbreak starts with a determination to fight our instincts to idealize and search for answers that aren't there -- and offers a toolkit on how to, eventually, move on. Our hearts might sometimes be broken, but we don't have to break with them.",0:12:17,12.28333333,10853038,2018-02-05T15:54:19+00:00,"['addiction', 'compassion', 'humanity', 'depression', 'identity', 'love', 'personal growth', 'social change']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenščina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'اُردُو', 'فارسى', 'ภาษาไทย', 'မြန်မာဘာသာ', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Guy Winch,"Psychologist, author",unclean_popular
https://www.ted.com/talks/guy_winch_why_we_all_need_to_practice_emotional_first_aid,Why we all need to practice emotional first aid,"We'll go to the doctor when we feel flu-ish or a nagging pain. So why don't we see a health professional when we feel emotional pain: guilt, loss, loneliness? Too many of us deal with common psychological-health issues on our own, says Guy Winch. But we don't have to. He makes a compelling case to practice emotional hygiene — taking care of our emotions, our minds, with the same diligence we take care of our bodies.",0:17:16,17.26666667,10815157,2015-02-16T16:08:15+00:00,"['TEDx', 'health', 'mental health', 'psychology', 'self', 'mindfulness']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'मराठी', 'ภาษาไทย', 'မြန်မာဘာသာ', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Guy Winch,"Psychologist, author",unclean_popular
